 6.36263758e-02  1.25879343e-01  6.36263758e-02  9.69931372e-01  6.36263758e-02  3.22567031e+00 
 6.46263758e-02  2.19961243e-02  6.46263758e-02  9.60695937e-01  6.46263758e-02  3.12826023e+00 
 6.56263758e-02 -7.09158821e-02  6.56263758e-02  9.47306549e-01  6.56263758e-02  3.04281118e+00 
 6.66263758e-02 -1.53601621e-01  6.66263758e-02  9.31763399e-01  6.66263758e-02  2.96776881e+00 
 6.76263758e-02 -2.26898225e-01  6.76263758e-02  9.15510555e-01  6.76263758e-02  2.90168568e+00 
 6.86263758e-02 -2.91681199e-01  6.86263758e-02  8.99565588e-01  6.86263758e-02  2.84327085e+00 
 6.96263758e-02 -3.48823546e-01  6.96263758e-02  8.84627790e-01  6.96263758e-02  2.79140983e+00 
 7.06263758e-02 -3.99171314e-01  7.06263758e-02  8.71159436e-01  7.06263758e-02  2.74516072e+00 
 7.16263758e-02 -4.43524942e-01  7.16263758e-02  8.59450938e-01  7.16263758e-02  2.70374321e+00 
 7.26263758e-02 -4.82631157e-01  7.26263758e-02  8.49666424e-01  7.26263758e-02  2.66651884e+00 
 7.36263758e-02 -5.17176070e-01  7.36263758e-02  8.41880610e-01  7.36263758e-02  2.63297346e+00 
 7.46263758e-02 -5.47785311e-01  7.46263758e-02  8.36102611e-01  7.46263758e-02  2.60269652e+00 
 7.56263758e-02 -5.75022774e-01  7.56263758e-02  8.32296402e-01  7.56263758e-02  2.57536562e+00 
 7.66263758e-02 -5.99394494e-01  7.66263758e-02  8.30392414e-01  7.66263758e-02  2.55072936e+00 
 7.76263758e-02 -6.21349758e-01  7.76263758e-02  8.30298965e-01  7.76263758e-02  2.52859593e+00 
 7.86263758e-02 -6.41286392e-01  7.86263758e-02  8.31907243e-01  7.86263758e-02  2.50882000e+00 
 7.96263758e-02 -6.59552593e-01  7.96263758e-02  8.35097871e-01  7.96263758e-02  2.49129501e+00 
 8.06263758e-02 -6.76452468e-01  8.06263758e-02  8.39742339e-01  8.06263758e-02  2.47594333e+00 
 8.16263758e-02 -6.92247801e-01  8.16263758e-02  8.45706971e-01  8.16263758e-02  2.46271136e+00 
 8.26263758e-02 -7.07163318e-01  8.26263758e-02  8.52852465e-01  8.26263758e-02  2.45156194e+00 
 8.36263758e-02 -7.21388063e-01  8.36263758e-02  8.61036509e-01  8.36263758e-02  2.44247132e+00 
 8.46263758e-02 -7.35080180e-01  8.46263758e-02  8.70112368e-01  8.46263758e-02  2.43542309e+00 
 8.56263758e-02 -7.48367791e-01  8.56263758e-02  8.79930870e-01  8.56263758e-02  2.43040629e+00 
 8.66263758e-02 -7.61353281e-01  8.66263758e-02  8.90338624e-01  8.66263758e-02  2.42741022e+00 
 8.76263758e-02 -7.74113688e-01  8.76263758e-02  9.01179846e-01  8.76263758e-02  2.42642327e+00 
 8.86263758e-02 -7.86704551e-01  8.86263758e-02  9.12294607e-01  8.86263758e-02  2.42742820e+00 
 8.96263758e-02 -7.99159916e-01  8.96263758e-02  9.23520845e-01  8.96263758e-02  2.43040139e+00 
 9.06263758e-02 -8.11495855e-01  9.06263758e-02  9.34692948e-01  9.06263758e-02  2.43530855e+00 
 9.16263758e-02 -8.23710214e-01  9.16263758e-02  9.45644217e-01  9.16263758e-02  2.44210416e+00 
 9.26263758e-02 -8.35785943e-01  9.26263758e-02  9.56206012e-01  9.26263758e-02  2.45072759e+00 
 9.36263758e-02 -8.47690745e-01  9.36263758e-02  9.66210850e-01  9.36263758e-02  2.46110295e+00 
 9.46263758e-02 -8.59380362e-01  9.46263758e-02  9.75492257e-01  9.46263758e-02  2.47313566e+00 
 9.56263758e-02 -8.70798259e-01  9.56263758e-02  9.83888580e-01  9.56263758e-02  2.48671293e+00 
 9.66263758e-02 -8.81879015e-01  9.66263758e-02  9.91243555e-01  9.66263758e-02  2.50170104e+00 
 9.76263758e-02 -8.92548157e-01  9.76263758e-02  9.97410771e-01  9.76263758e-02  2.51794671e+00 
 9.86263758e-02 -9.02725753e-01  9.86263758e-02  1.00225479e+00  9.86263758e-02  2.53527543e+00 
 9.96263758e-02 -9.12326470e-01  9.96263758e-02  1.00565602e+00  9.96263758e-02  2.55349403e+00 
 1.00626376e-01 -9.21263398e-01  1.00626376e-01  1.00751205e+00  1.00626376e-01  2.57239025e+00 
 1.01626376e-01 -9.29448331e-01  1.01626376e-01  1.00774244e+00  1.01626376e-01  2.59173676e+00 
 1.02626376e-01 -9.36795767e-01  1.02626376e-01  1.00628981e+00  1.02626376e-01  2.61129211e+00 
 1.03626376e-01 -9.43223312e-01  1.03626376e-01  1.00312401e+00  1.03626376e-01  2.63080607e+00 
 1.04626376e-01 -9.48655717e-01  1.04626376e-01  9.98242252e-01  1.04626376e-01  2.65002194e+00 
 1.05626376e-01 -9.53025214e-01  1.05626376e-01  9.91672116e-01  1.05626376e-01  2.66868293e+00 
 1.06626376e-01 -9.56275363e-01  1.06626376e-01  9.83470219e-01  1.06626376e-01  2.68653528e+00 
 1.07626376e-01 -9.58361078e-01  1.07626376e-01  9.73723586e-01  1.07626376e-01  2.70333514e+00 
 1.08626376e-01 -9.59252013e-01  1.08626376e-01  9.62546534e-01  1.08626376e-01  2.71885183e+00 
 1.09626376e-01 -9.58932009e-01  1.09626376e-01  9.50080041e-01  1.09626376e-01  2.73287425e+00 
 1.10626376e-01 -9.57401806e-01  1.10626376e-01  9.36487574e-01  1.10626376e-01  2.74521406e+00 
 1.11626376e-01 -9.54677733e-01  1.11626376e-01  9.21952652e-01  1.11626376e-01  2.75571077e+00 
 1.12626376e-01 -9.50793547e-01  1.12626376e-01  9.06672299e-01  1.12626376e-01  2.76423257e+00 
 1.13626376e-01 -9.45798230e-01  1.13626376e-01  8.90854810e-01  1.13626376e-01  2.77068074e+00 
 1.14626376e-01 -9.39757004e-01  1.14626376e-01  8.74712837e-01  1.14626376e-01  2.77498878e+00 
 1.15626376e-01 -9.32748334e-01  1.15626376e-01  8.58460336e-01  1.15626376e-01  2.77712440e+00 
 1.16626376e-01 -9.24864205e-01  1.16626376e-01  8.42306145e-01  1.16626376e-01  2.77708694e+00 
 1.17626376e-01 -9.16206513e-01  1.17626376e-01  8.26451574e-01  1.17626376e-01  2.77490760e+00 
 1.18626376e-01 -9.06886862e-01  1.18626376e-01  8.11084951e-01  1.18626376e-01  2.77064540e+00 
 1.19626376e-01 -8.97022629e-01  1.19626376e-01  7.96380418e-01  1.19626376e-01  2.76438610e+00 
 1.20626376e-01 -8.86736587e-01  1.20626376e-01  7.82493857e-01  1.20626376e-01  2.75623721e+00 
 1.21626376e-01 -8.76152946e-01  1.21626376e-01  7.69563134e-01  1.21626376e-01  2.74632637e+00 
 1.22626376e-01 -8.65397089e-01  1.22626376e-01  7.57705471e-01  1.22626376e-01  2.73479598e+00 
 1.23626376e-01 -8.54591862e-01  1.23626376e-01  7.47019062e-01  1.23626376e-01  2.72180163e+00 
 1.24626376e-01 -8.43857644e-01  1.24626376e-01  7.37581670e-01  1.24626376e-01  2.70750700e+00 
 1.25626376e-01 -8.33309055e-01  1.25626376e-01  7.29453296e-01  1.25626376e-01  2.69208270e+00 
 1.26626376e-01 -8.23055496e-01  1.26626376e-01  7.22675618e-01  1.26626376e-01  2.67570179e+00 
 1.27626376e-01 -8.13198346e-01  1.27626376e-01  7.17275286e-01  1.27626376e-01  2.65853936e+00 
 1.28626376e-01 -8.03832002e-01  1.28626376e-01  7.13263779e-01  1.28626376e-01  2.64076876e+00 
 1.29626376e-01 -7.95041553e-01  1.29626376e-01  7.10640907e-01  1.29626376e-01  2.62256191e+00 
 1.30626376e-01 -7.86904258e-01  1.30626376e-01  7.09394710e-01  1.30626376e-01  2.60408633e+00 
 1.31626376e-01 -7.79487628e-01  1.31626376e-01  7.09504848e-01  1.31626376e-01  2.58550605e+00 
 1.32626376e-01 -7.72851246e-01  1.32626376e-01  7.10942263e-01  1.32626376e-01  2.56697923e+00 
 1.33626376e-01 -7.67045129e-01  1.33626376e-01  7.13672238e-01  1.33626376e-01  2.54865963e+00 
 1.34626376e-01 -7.62111774e-01  1.34626376e-01  7.17653674e-01  1.34626376e-01  2.53069457e+00 
 1.35626376e-01 -7.58084684e-01  1.35626376e-01  7.22841711e-01  1.35626376e-01  2.51322673e+00 
 1.36626376e-01 -7.54990518e-01  1.36626376e-01  7.29186557e-01  1.36626376e-01  2.49639237e+00 
 1.37626376e-01 -7.52847667e-01  1.37626376e-01  7.36635654e-01  1.37626376e-01  2.48032322e+00 
 1.38626376e-01 -7.51668455e-01  1.38626376e-01  7.45132948e-01  1.38626376e-01  2.46514531e+00 
 1.39626376e-01 -7.51457629e-01  1.39626376e-01  7.54617980e-01  1.39626376e-01  2.45097932e+00 
 1.40626376e-01 -7.52214338e-01  1.40626376e-01  7.65025265e-01  1.40626376e-01  2.43793934e+00 
 1.41626376e-01 -7.53930708e-01  1.41626376e-01  7.76288931e-01  1.41626376e-01  2.42613681e+00 
 1.42626376e-01 -7.56593887e-01  1.42626376e-01  7.88336731e-01  1.42626376e-01  2.41567639e+00 
 1.43626376e-01 -7.60184269e-01  1.43626376e-01  8.01091212e-01  1.43626376e-01  2.40665700e+00 
 1.44626376e-01 -7.64677297e-01  1.44626376e-01  8.14468802e-01  1.44626376e-01  2.39917083e+00 
 1.45626376e-01 -7.70041681e-01  1.45626376e-01  8.28380403e-01  1.45626376e-01  2.39330406e+00 
 1.46626376e-01 -7.76241095e-01  1.46626376e-01  8.42728977e-01  1.46626376e-01  2.38913427e+00 
 1.47626376e-01 -7.83232263e-01  1.47626376e-01  8.57410713e-01  1.47626376e-01  2.38673124e+00 
 1.48626376e-01 -7.90966560e-01  1.48626376e-01  8.72312763e-01  1.48626376e-01  2.38615394e+00 
 1.49626376e-01 -7.99388033e-01  1.49626376e-01  8.87314668e-01  1.49626376e-01  2.38745098e+00 
 1.50626376e-01 -8.08434983e-01  1.50626376e-01  9.02286443e-01  1.50626376e-01  2.39065725e+00 
 1.51626376e-01 -8.18037993e-01  1.51626376e-01  9.17090461e-01  1.51626376e-01  2.39579400e+00 
 1.52626376e-01 -8.28121570e-01  1.52626376e-01  9.31580102e-01  1.52626376e-01  2.40286525e+00 
 1.53626376e-01 -8.38602295e-01  1.53626376e-01  9.45602313e-01  1.53626376e-01  2.41185768e+00 
 1.54626376e-01 -8.49390629e-01  1.54626376e-01  9.58997026e-01  1.54626376e-01  2.42273700e+00 
 1.55626376e-01 -8.60389297e-01  1.55626376e-01  9.71600568e-01  1.55626376e-01  2.43544786e+00 
 1.56626376e-01 -8.71495394e-01  1.56626376e-01  9.83246004e-01  1.56626376e-01  2.44991049e+00 
 1.57626376e-01 -8.82599120e-01  1.57626376e-01  9.93767483e-01  1.57626376e-01  2.46602107e+00 
 1.58626376e-01 -8.93586296e-01  1.58626376e-01  1.00300153e+00  1.58626376e-01  2.48364896e+00 
 1.59626376e-01 -9.04337567e-01  1.59626376e-01  1.01079227e+00  1.59626376e-01  2.50263801e+00 
 1.60626376e-01 -9.14731402e-01  1.60626376e-01  1.01699346e+00  1.60626376e-01  2.52280493e+00 
 1.61626376e-01 -9.24643809e-01  1.61626376e-01  1.02147435e+00  1.61626376e-01  2.54394186e+00 
 1.62626376e-01 -9.33951847e-01  1.62626376e-01  1.02412201e+00  1.62626376e-01  2.56581636e+00 
 1.63626376e-01 -9.42533810e-01  1.63626376e-01  1.02484719e+00  1.63626376e-01  2.58817564e+00 
 1.64626376e-01 -9.50273156e-01  1.64626376e-01  1.02358643e+00  1.64626376e-01  2.61074823e+00 
 1.65626376e-01 -9.57059025e-01  1.65626376e-01  1.02030712e+00  1.65626376e-01  2.63325008e+00 
 1.66626376e-01 -9.62790366e-01  1.66626376e-01  1.01500849e+00  1.66626376e-01  2.65538782e+00 
 1.67626376e-01 -9.67376526e-01  1.67626376e-01  1.00772520e+00  1.67626376e-01  2.67686620e+00 
 1.68626376e-01 -9.70741271e-01  1.68626376e-01  9.98526445e-01  1.68626376e-01  2.69739259e+00 
 1.69626376e-01 -9.72823088e-01  1.69626376e-01  9.87517376e-01  1.69626376e-01  2.71668503e+00 
 1.70626376e-01 -9.73578739e-01  1.70626376e-01  9.74835921e-01  1.70626376e-01  2.73447690e+00 
 1.71626376e-01 -9.72982915e-01  1.71626376e-01  9.60651866e-01  1.71626376e-01  2.75052471e+00 
 1.72626376e-01 -9.71030986e-01  1.72626376e-01  9.45161372e-01  1.72626376e-01  2.76461184e+00 
 1.73626376e-01 -9.67737719e-01  1.73626376e-01  9.28584040e-01  1.73626376e-01  2.77655493e+00 
 1.74626376e-01 -9.63139003e-01  1.74626376e-01  9.11155742e-01  1.74626376e-01  2.78620578e+00 
 1.75626376e-01 -9.57289511e-01  1.75626376e-01  8.93124460e-01  1.75626376e-01  2.79345557e+00 
 1.76626376e-01 -9.50263369e-01  1.76626376e-01  8.74742430e-01  1.76626376e-01  2.79823432e+00 
 1.77626376e-01 -9.42150822e-01  1.77626376e-01  8.56261849e-01  1.77626376e-01  2.80051268e+00 
 1.78626376e-01 -9.33058024e-01  1.78626376e-01  8.37927431e-01  1.78626376e-01  2.80029894e+00 
 1.79626376e-01 -9.23102968e-01  1.79626376e-01  8.19973035e-01  1.79626376e-01  2.79763861e+00 
 1.80626376e-01 -9.12414713e-01  1.80626376e-01  8.02615555e-01  1.80626376e-01  2.79260954e+00 
 1.81626376e-01 -9.01128955e-01  1.81626376e-01  7.86053190e-01  1.81626376e-01  2.78532001e+00 
 1.82626376e-01 -8.89387086e-01  1.82626376e-01  7.70461164e-01  1.82626376e-01  2.77590270e+00 
 1.83626376e-01 -8.77331797e-01  1.83626376e-01  7.55991909e-01  1.83626376e-01  2.76451217e+00 
 1.84626376e-01 -8.65106343e-01  1.84626376e-01  7.42772646e-01  1.84626376e-01  2.75131863e+00 
 1.85626376e-01 -8.52850508e-01  1.85626376e-01  7.30907293e-01  1.85626376e-01  2.73650552e+00 
 1.86626376e-01 -8.40700340e-01  1.86626376e-01  7.20475572e-01  1.86626376e-01  2.72026382e+00 
 1.87626376e-01 -8.28784690e-01  1.87626376e-01  7.11536172e-01  1.87626376e-01  2.70279028e+00 
 1.88626376e-01 -8.17225561e-01  1.88626376e-01  7.04126831e-01  1.88626376e-01  2.68428262e+00 
 1.89626376e-01 -8.06135283e-01  1.89626376e-01  6.98268178e-01  1.89626376e-01  2.66493876e+00 
 1.90626376e-01 -7.95617495e-01  1.90626376e-01  6.93964225e-01  1.90626376e-01  2.64495302e+00 
 1.91626376e-01 -7.85764913e-01  1.91626376e-01  6.91206360e-01  1.91626376e-01  2.62451628e+00 
 1.92626376e-01 -7.76660856e-01  1.92626376e-01  6.89973775e-01  1.92626376e-01  2.60381316e+00 
 1.93626376e-01 -7.68377489e-01  1.93626376e-01  6.90237214e-01  1.93626376e-01  2.58302297e+00 
 1.94626376e-01 -7.60977753e-01  1.94626376e-01  6.91959023e-01  1.94626376e-01  2.56231756e+00 
 1.95626376e-01 -7.54513931e-01  1.95626376e-01  6.95096420e-01  1.95626376e-01  2.54186293e+00 
 1.96626376e-01 -7.49029816e-01  1.96626376e-01  6.99600999e-01  1.96626376e-01  2.52181753e+00 
 1.97626376e-01 -7.44559450e-01  1.97626376e-01  7.05421424e-01  1.97626376e-01  2.50233414e+00 
 1.98626376e-01 -7.41129383e-01  1.98626376e-01  7.12502349e-01  1.98626376e-01  2.48355849e+00 
 1.99626376e-01 -7.38757445e-01  1.99626376e-01  7.20786537e-01  1.99626376e-01  2.46563124e+00 
 2.00626376e-01 -7.37455031e-01  2.00626376e-01  7.30214308e-01  2.00626376e-01  2.44868726e+00 
 2.01626376e-01 -7.37225741e-01  2.01626376e-01  7.40721866e-01  2.01626376e-01  2.43285571e+00 
 2.02626376e-01 -7.38067371e-01  2.02626376e-01  7.52240889e-01  2.02626376e-01  2.41825922e+00 
 2.03626376e-01 -7.39970620e-01  2.03626376e-01  7.64703700e-01  2.03626376e-01  2.40501841e+00 
 2.04626376e-01 -7.42921154e-01  2.04626376e-01  7.78036238e-01  2.04626376e-01  2.39324737e+00 
 2.05626376e-01 -7.46897859e-01  2.05626376e-01  7.92158920e-01  2.05626376e-01  2.38305478e+00 
 2.06626376e-01 -7.51874580e-01  2.06626376e-01  8.06985876e-01  2.06626376e-01  2.37454315e+00 
 2.07626376e-01 -7.57818356e-01  2.07626376e-01  8.22425097e-01  2.07626376e-01  2.36780952e+00 
 2.08626376e-01 -7.64691010e-01  2.08626376e-01  8.38375762e-01  2.08626376e-01  2.36294281e+00 
 2.09626376e-01 -7.72447193e-01  2.09626376e-01  8.54729060e-01  2.09626376e-01  2.36002454e+00 
 2.10626376e-01 -7.81035834e-01  2.10626376e-01  8.71365665e-01  2.10626376e-01  2.35912568e+00 
 2.11626376e-01 -7.90398091e-01  2.11626376e-01  8.88156815e-01  2.11626376e-01  2.36030688e+00 
 2.12626376e-01 -8.00468733e-01  2.12626376e-01  9.04962162e-01  2.12626376e-01  2.36361482e+00 
 2.13626376e-01 -8.11174077e-01  2.13626376e-01  9.21631362e-01  2.13626376e-01  2.36908198e+00 
 2.14626376e-01 -8.22433414e-01  2.14626376e-01  9.38002569e-01  2.14626376e-01  2.37672261e+00 
 2.15626376e-01 -8.34157050e-01  2.15626376e-01  9.53904810e-01  2.15626376e-01  2.38653213e+00 
 2.16626376e-01 -8.46247911e-01  2.16626376e-01  9.69157405e-01  2.16626376e-01  2.39848295e+00 
 2.17626376e-01 -8.58599838e-01  2.17626376e-01  9.83573383e-01  2.17626376e-01  2.41252380e+00 
 2.18626376e-01 -8.71099528e-01  2.18626376e-01  9.96960061e-01  2.18626376e-01  2.42857572e+00 
 2.19626376e-01 -8.83625242e-01  2.19626376e-01  1.00912367e+00  2.19626376e-01  2.44653179e+00 
 2.20626376e-01 -8.96049240e-01  2.20626376e-01  1.01987120e+00  2.20626376e-01  2.46625380e+00 
 2.21626376e-01 -9.08237056e-01  2.21626376e-01  1.02901618e+00  2.21626376e-01  2.48757293e+00 
 2.22626376e-01 -9.20050546e-01  2.22626376e-01  1.03638166e+00  2.22626376e-01  2.51028776e+00 
 2.23626376e-01 -9.31347820e-01  2.23626376e-01  1.04180690e+00  2.23626376e-01  2.53416654e+00 
 2.24626376e-01 -9.41986953e-01  2.24626376e-01  1.04515086e+00  2.24626376e-01  2.55894708e+00 
